image_id,eo_img,sar_img,label,partition
108088,train3/6/EO_108088.png,train3/6/SAR_108088.png,6,train
388825,train3/9/EO_388825.png,train3/9/SAR_388825.png,9,train
155478,train3/9/EO_155478.png,train3/9/SAR_155478.png,9,train
461580,train3/5/EO_461580.png,train3/5/SAR_461580.png,5,train
51377,train3/3/EO_51377.png,train3/3/SAR_51377.png,3,train
292065,train3/8/EO_292065.png,train3/8/SAR_292065.png,8,train
414747,train3/0/EO_414747.png,train3/0/SAR_414747.png,0,train
94792,train3/9/EO_94792.png,train3/9/SAR_94792.png,9,train
309450,train3/5/EO_309450.png,train3/5/SAR_309450.png,5,train
208,train3/4/EO_208.png,train3/4/SAR_208.png,4,train
319285,train3/0/EO_319285.png,train3/0/SAR_319285.png,0,train
5136,train3/1/EO_5136.png,train3/1/SAR_5136.png,1,train
88107,train3/0/EO_88107.png,train3/0/SAR_88107.png,0,train
104239,train3/3/EO_104239.png,train3/3/SAR_104239.png,3,train
389917,train3/5/EO_389917.png,train3/5/SAR_389917.png,5,train
429025,train3/4/EO_429025.png,train3/4/SAR_429025.png,4,train
295032,train3/6/EO_295032.png,train3/6/SAR_295032.png,6,train
289109,train3/5/EO_289109.png,train3/5/SAR_289109.png,5,train
454551,train3/3/EO_454551.png,train3/3/SAR_454551.png,3,train
130421,train3/3/EO_130421.png,train3/3/SAR_130421.png,3,train
115654,train3/7/EO_115654.png,train3/7/SAR_115654.png,7,train
329479,train3/0/EO_329479.png,train3/0/SAR_329479.png,0,train
174461,train3/0/EO_174461.png,train3/0/SAR_174461.png,0,train
178142,train3/4/EO_178142.png,train3/4/SAR_178142.png,4,train
427734,train3/4/EO_427734.png,train3/4/SAR_427734.png,4,train
32231,train3/0/EO_32231.png,train3/0/SAR_32231.png,0,train
250352,train3/8/EO_250352.png,train3/8/SAR_250352.png,8,train
81481,train3/4/EO_81481.png,train3/4/SAR_81481.png,4,train
93199,train3/0/EO_93199.png,train3/0/SAR_93199.png,0,train
251002,train3/1/EO_251002.png,train3/1/SAR_251002.png,1,train
87547,train3/3/EO_87547.png,train3/3/SAR_87547.png,3,train
107415,train3/5/EO_107415.png,train3/5/SAR_107415.png,5,train
166504,train3/3/EO_166504.png,train3/3/SAR_166504.png,3,train
334867,train3/4/EO_334867.png,train3/4/SAR_334867.png,4,train
315667,train3/9/EO_315667.png,train3/9/SAR_315667.png,9,train
90744,train3/6/EO_90744.png,train3/6/SAR_90744.png,6,train
62675,train3/2/EO_62675.png,train3/2/SAR_62675.png,2,train
185654,train3/3/EO_185654.png,train3/3/SAR_185654.png,3,train
401573,train3/6/EO_401573.png,train3/6/SAR_401573.png,6,train
293653,train3/3/EO_293653.png,train3/3/SAR_293653.png,3,train
110615,train3/5/EO_110615.png,train3/5/SAR_110615.png,5,train
310793,train3/9/EO_310793.png,train3/9/SAR_310793.png,9,train
127931,train3/7/EO_127931.png,train3/7/SAR_127931.png,7,train
89735,train3/5/EO_89735.png,train3/5/SAR_89735.png,5,train
156902,train3/6/EO_156902.png,train3/6/SAR_156902.png,6,train
415394,train3/1/EO_415394.png,train3/1/SAR_415394.png,1,train
170373,train3/7/EO_170373.png,train3/7/SAR_170373.png,7,train
254187,train3/4/EO_254187.png,train3/4/SAR_254187.png,4,train
462741,train3/2/EO_462741.png,train3/2/SAR_462741.png,2,train
106097,train3/6/EO_106097.png,train3/6/SAR_106097.png,6,train
76099,train3/3/EO_76099.png,train3/3/SAR_76099.png,3,train
417260,train3/4/EO_417260.png,train3/4/SAR_417260.png,4,train
75651,train3/0/EO_75651.png,train3/0/SAR_75651.png,0,train
376196,train3/9/EO_376196.png,train3/9/SAR_376196.png,9,train
458378,train3/9/EO_458378.png,train3/9/SAR_458378.png,9,train
253587,train3/0/EO_253587.png,train3/0/SAR_253587.png,0,train
8413,train3/3/EO_8413.png,train3/3/SAR_8413.png,3,train
71190,train3/8/EO_71190.png,train3/8/SAR_71190.png,8,train
69555,train3/3/EO_69555.png,train3/3/SAR_69555.png,3,train
437150,train3/8/EO_437150.png,train3/8/SAR_437150.png,8,train
292004,train3/2/EO_292004.png,train3/2/SAR_292004.png,2,train
182548,train3/9/EO_182548.png,train3/9/SAR_182548.png,9,train
301468,train3/9/EO_301468.png,train3/9/SAR_301468.png,9,train
267930,train3/8/EO_267930.png,train3/8/SAR_267930.png,8,train
63031,train3/9/EO_63031.png,train3/9/SAR_63031.png,9,train
140487,train3/8/EO_140487.png,train3/8/SAR_140487.png,8,train
146161,train3/2/EO_146161.png,train3/2/SAR_146161.png,2,train
164322,train3/1/EO_164322.png,train3/1/SAR_164322.png,1,train
62702,train3/4/EO_62702.png,train3/4/SAR_62702.png,4,train
28021,train3/8/EO_28021.png,train3/8/SAR_28021.png,8,train
340639,train3/1/EO_340639.png,train3/1/SAR_340639.png,1,train
268259,train3/0/EO_268259.png,train3/0/SAR_268259.png,0,train
309959,train3/4/EO_309959.png,train3/4/SAR_309959.png,4,train
289803,train3/0/EO_289803.png,train3/0/SAR_289803.png,0,train
463610,train3/1/EO_463610.png,train3/1/SAR_463610.png,1,train
255487,train3/3/EO_255487.png,train3/3/SAR_255487.png,3,train
272666,train3/0/EO_272666.png,train3/0/SAR_272666.png,0,train
411827,train3/8/EO_411827.png,train3/8/SAR_411827.png,8,train
432854,train3/6/EO_432854.png,train3/6/SAR_432854.png,6,train
76666,train3/7/EO_76666.png,train3/7/SAR_76666.png,7,train
91575,train3/2/EO_91575.png,train3/2/SAR_91575.png,2,train
19025,train3/0/EO_19025.png,train3/0/SAR_19025.png,0,train
297285,train3/8/EO_297285.png,train3/8/SAR_297285.png,8,train
278845,train3/3/EO_278845.png,train3/3/SAR_278845.png,3,train
244518,train3/3/EO_244518.png,train3/3/SAR_244518.png,3,train
328629,train3/7/EO_328629.png,train3/7/SAR_328629.png,7,train
343185,train3/5/EO_343185.png,train3/5/SAR_343185.png,5,train
297082,train3/9/EO_297082.png,train3/9/SAR_297082.png,9,train
179926,train3/8/EO_179926.png,train3/8/SAR_179926.png,8,train
249040,train3/7/EO_249040.png,train3/7/SAR_249040.png,7,train
333584,train3/9/EO_333584.png,train3/9/SAR_333584.png,9,train
361393,train3/9/EO_361393.png,train3/9/SAR_361393.png,9,train
196926,train3/9/EO_196926.png,train3/9/SAR_196926.png,9,train
293859,train3/1/EO_293859.png,train3/1/SAR_293859.png,1,train
105914,train3/0/EO_105914.png,train3/0/SAR_105914.png,0,train
354937,train3/9/EO_354937.png,train3/9/SAR_354937.png,9,train
389547,train3/0/EO_389547.png,train3/0/SAR_389547.png,0,train
394244,train3/6/EO_394244.png,train3/6/SAR_394244.png,6,train
307715,train3/2/EO_307715.png,train3/2/SAR_307715.png,2,train
42969,train3/4/EO_42969.png,train3/4/SAR_42969.png,4,train
120702,train3/5/EO_120702.png,train3/5/SAR_120702.png,5,train
351596,train3/4/EO_351596.png,train3/4/SAR_351596.png,4,train
344303,train3/0/EO_344303.png,train3/0/SAR_344303.png,0,train
129150,train3/8/EO_129150.png,train3/8/SAR_129150.png,8,train
259487,train3/5/EO_259487.png,train3/5/SAR_259487.png,5,train
440388,train3/7/EO_440388.png,train3/7/SAR_440388.png,7,train
262807,train3/6/EO_262807.png,train3/6/SAR_262807.png,6,train
67809,train3/4/EO_67809.png,train3/4/SAR_67809.png,4,train
135430,train3/8/EO_135430.png,train3/8/SAR_135430.png,8,train
111217,train3/0/EO_111217.png,train3/0/SAR_111217.png,0,train
269712,train3/8/EO_269712.png,train3/8/SAR_269712.png,8,train
45124,train3/7/EO_45124.png,train3/7/SAR_45124.png,7,train
450038,train3/8/EO_450038.png,train3/8/SAR_450038.png,8,train
462433,train3/5/EO_462433.png,train3/5/SAR_462433.png,5,train
206292,train3/1/EO_206292.png,train3/1/SAR_206292.png,1,train
437066,train3/0/EO_437066.png,train3/0/SAR_437066.png,0,train
172286,train3/5/EO_172286.png,train3/5/SAR_172286.png,5,train
365552,train3/1/EO_365552.png,train3/1/SAR_365552.png,1,train
436779,train3/1/EO_436779.png,train3/1/SAR_436779.png,1,train
287069,train3/6/EO_287069.png,train3/6/SAR_287069.png,6,train
326339,train3/0/EO_326339.png,train3/0/SAR_326339.png,0,train
22070,train3/4/EO_22070.png,train3/4/SAR_22070.png,4,train
206099,train3/7/EO_206099.png,train3/7/SAR_206099.png,7,train
102859,train3/8/EO_102859.png,train3/8/SAR_102859.png,8,train
380080,train3/3/EO_380080.png,train3/3/SAR_380080.png,3,train
262049,train3/3/EO_262049.png,train3/3/SAR_262049.png,3,train
106794,train3/5/EO_106794.png,train3/5/SAR_106794.png,5,train
427489,train3/9/EO_427489.png,train3/9/SAR_427489.png,9,train
14939,train3/6/EO_14939.png,train3/6/SAR_14939.png,6,train
127005,train3/8/EO_127005.png,train3/8/SAR_127005.png,8,train
203816,train3/1/EO_203816.png,train3/1/SAR_203816.png,1,train
251394,train3/0/EO_251394.png,train3/0/SAR_251394.png,0,train
460596,train3/2/EO_460596.png,train3/2/SAR_460596.png,2,train
179460,train3/8/EO_179460.png,train3/8/SAR_179460.png,8,train
120747,train3/6/EO_120747.png,train3/6/SAR_120747.png,6,train
371707,train3/2/EO_371707.png,train3/2/SAR_371707.png,2,train
203222,train3/8/EO_203222.png,train3/8/SAR_203222.png,8,train
105972,train3/4/EO_105972.png,train3/4/SAR_105972.png,4,train
415515,train3/5/EO_415515.png,train3/5/SAR_415515.png,5,train
260836,train3/7/EO_260836.png,train3/7/SAR_260836.png,7,train
3670,train3/7/EO_3670.png,train3/7/SAR_3670.png,7,train
92572,train3/0/EO_92572.png,train3/0/SAR_92572.png,0,train
321293,train3/0/EO_321293.png,train3/0/SAR_321293.png,0,train
470086,train3/3/EO_470086.png,train3/3/SAR_470086.png,3,train
97263,train3/2/EO_97263.png,train3/2/SAR_97263.png,2,train
413107,train3/8/EO_413107.png,train3/8/SAR_413107.png,8,train
117423,train3/1/EO_117423.png,train3/1/SAR_117423.png,1,train
49501,train3/3/EO_49501.png,train3/3/SAR_49501.png,3,train
32034,train3/4/EO_32034.png,train3/4/SAR_32034.png,4,train
429137,train3/5/EO_429137.png,train3/5/SAR_429137.png,5,train
2771,train3/8/EO_2771.png,train3/8/SAR_2771.png,8,train
374168,train3/2/EO_374168.png,train3/2/SAR_374168.png,2,train
84735,train3/7/EO_84735.png,train3/7/SAR_84735.png,7,train
171218,train3/3/EO_171218.png,train3/3/SAR_171218.png,3,train
129843,train3/4/EO_129843.png,train3/4/SAR_129843.png,4,train
165564,train3/7/EO_165564.png,train3/7/SAR_165564.png,7,train
142875,train3/9/EO_142875.png,train3/9/SAR_142875.png,9,train
415823,train3/1/EO_415823.png,train3/1/SAR_415823.png,1,train
358593,train3/4/EO_358593.png,train3/4/SAR_358593.png,4,train
460356,train3/7/EO_460356.png,train3/7/SAR_460356.png,7,train
435413,train3/5/EO_435413.png,train3/5/SAR_435413.png,5,train
36785,train3/6/EO_36785.png,train3/6/SAR_36785.png,6,train
314163,train3/6/EO_314163.png,train3/6/SAR_314163.png,6,train
376788,train3/3/EO_376788.png,train3/3/SAR_376788.png,3,train
441502,train3/2/EO_441502.png,train3/2/SAR_441502.png,2,train
380617,train3/6/EO_380617.png,train3/6/SAR_380617.png,6,train
143140,train3/2/EO_143140.png,train3/2/SAR_143140.png,2,train
194654,train3/9/EO_194654.png,train3/9/SAR_194654.png,9,train
313610,train3/2/EO_313610.png,train3/2/SAR_313610.png,2,train
124726,train3/6/EO_124726.png,train3/6/SAR_124726.png,6,train
191224,train3/3/EO_191224.png,train3/3/SAR_191224.png,3,train
374043,train3/9/EO_374043.png,train3/9/SAR_374043.png,9,train
299054,train3/8/EO_299054.png,train3/8/SAR_299054.png,8,train
428406,train3/0/EO_428406.png,train3/0/SAR_428406.png,0,train
439778,train3/7/EO_439778.png,train3/7/SAR_439778.png,7,train
114077,train3/2/EO_114077.png,train3/2/SAR_114077.png,2,train
322625,train3/1/EO_322625.png,train3/1/SAR_322625.png,1,train
264633,train3/3/EO_264633.png,train3/3/SAR_264633.png,3,train
52211,train3/3/EO_52211.png,train3/3/SAR_52211.png,3,train
79884,train3/0/EO_79884.png,train3/0/SAR_79884.png,0,train
183144,train3/3/EO_183144.png,train3/3/SAR_183144.png,3,train
191158,train3/9/EO_191158.png,train3/9/SAR_191158.png,9,train
380918,train3/5/EO_380918.png,train3/5/SAR_380918.png,5,train
206937,train3/7/EO_206937.png,train3/7/SAR_206937.png,7,train
415526,train3/3/EO_415526.png,train3/3/SAR_415526.png,3,train
468022,train3/2/EO_468022.png,train3/2/SAR_468022.png,2,train
14328,train3/4/EO_14328.png,train3/4/SAR_14328.png,4,train
49497,train3/8/EO_49497.png,train3/8/SAR_49497.png,8,train
136403,train3/4/EO_136403.png,train3/4/SAR_136403.png,4,train
67448,train3/0/EO_67448.png,train3/0/SAR_67448.png,0,train
329543,train3/4/EO_329543.png,train3/4/SAR_329543.png,4,train
364299,train3/5/EO_364299.png,train3/5/SAR_364299.png,5,train
155050,train3/2/EO_155050.png,train3/2/SAR_155050.png,2,train
71776,train3/3/EO_71776.png,train3/3/SAR_71776.png,3,train
183658,train3/1/EO_183658.png,train3/1/SAR_183658.png,1,train
285475,train3/1/EO_285475.png,train3/1/SAR_285475.png,1,train
386599,train3/8/EO_386599.png,train3/8/SAR_386599.png,8,train
18332,train3/6/EO_18332.png,train3/6/SAR_18332.png,6,train
452237,train3/3/EO_452237.png,train3/3/SAR_452237.png,3,train
52674,train3/7/EO_52674.png,train3/7/SAR_52674.png,7,train
339577,train3/5/EO_339577.png,train3/5/SAR_339577.png,5,train
281692,train3/2/EO_281692.png,train3/2/SAR_281692.png,2,train
96865,train3/0/EO_96865.png,train3/0/SAR_96865.png,0,train
169522,train3/5/EO_169522.png,train3/5/SAR_169522.png,5,train
331141,train3/0/EO_331141.png,train3/0/SAR_331141.png,0,train
451187,train3/5/EO_451187.png,train3/5/SAR_451187.png,5,train
67981,train3/6/EO_67981.png,train3/6/SAR_67981.png,6,train
135790,train3/6/EO_135790.png,train3/6/SAR_135790.png,6,train
82272,train3/9/EO_82272.png,train3/9/SAR_82272.png,9,train
134335,train3/7/EO_134335.png,train3/7/SAR_134335.png,7,train
60102,train3/2/EO_60102.png,train3/2/SAR_60102.png,2,train
362063,train3/6/EO_362063.png,train3/6/SAR_362063.png,6,train
86993,train3/8/EO_86993.png,train3/8/SAR_86993.png,8,train
320330,train3/5/EO_320330.png,train3/5/SAR_320330.png,5,train
147019,train3/4/EO_147019.png,train3/4/SAR_147019.png,4,train
133240,train3/8/EO_133240.png,train3/8/SAR_133240.png,8,train
3714,train3/3/EO_3714.png,train3/3/SAR_3714.png,3,train
148654,train3/9/EO_148654.png,train3/9/SAR_148654.png,9,train
287337,train3/7/EO_287337.png,train3/7/SAR_287337.png,7,train
149499,train3/5/EO_149499.png,train3/5/SAR_149499.png,5,train
385313,train3/0/EO_385313.png,train3/0/SAR_385313.png,0,train
173670,train3/4/EO_173670.png,train3/4/SAR_173670.png,4,train
278628,train3/4/EO_278628.png,train3/4/SAR_278628.png,4,train
265079,train3/2/EO_265079.png,train3/2/SAR_265079.png,2,train
144412,train3/6/EO_144412.png,train3/6/SAR_144412.png,6,train
36206,train3/2/EO_36206.png,train3/2/SAR_36206.png,2,train
314485,train3/0/EO_314485.png,train3/0/SAR_314485.png,0,train
454850,train3/1/EO_454850.png,train3/1/SAR_454850.png,1,train
206575,train3/9/EO_206575.png,train3/9/SAR_206575.png,9,train
11760,train3/7/EO_11760.png,train3/7/SAR_11760.png,7,train
267208,train3/5/EO_267208.png,train3/5/SAR_267208.png,5,train
188420,train3/7/EO_188420.png,train3/7/SAR_188420.png,7,train
180395,train3/2/EO_180395.png,train3/2/SAR_180395.png,2,train
251679,train3/7/EO_251679.png,train3/7/SAR_251679.png,7,train
288396,train3/1/EO_288396.png,train3/1/SAR_288396.png,1,train
313418,train3/1/EO_313418.png,train3/1/SAR_313418.png,1,train
309246,train3/6/EO_309246.png,train3/6/SAR_309246.png,6,train
467313,train3/8/EO_467313.png,train3/8/SAR_467313.png,8,train
31755,train3/2/EO_31755.png,train3/2/SAR_31755.png,2,train
163209,train3/3/EO_163209.png,train3/3/SAR_163209.png,3,train
342169,train3/6/EO_342169.png,train3/6/SAR_342169.png,6,train
457335,train3/8/EO_457335.png,train3/8/SAR_457335.png,8,train
4427,train3/0/EO_4427.png,train3/0/SAR_4427.png,0,train
19951,train3/1/EO_19951.png,train3/1/SAR_19951.png,1,train
276350,train3/8/EO_276350.png,train3/8/SAR_276350.png,8,train
107287,train3/7/EO_107287.png,train3/7/SAR_107287.png,7,train
258306,train3/1/EO_258306.png,train3/1/SAR_258306.png,1,train
379034,train3/2/EO_379034.png,train3/2/SAR_379034.png,2,train
258498,train3/7/EO_258498.png,train3/7/SAR_258498.png,7,train
91695,train3/4/EO_91695.png,train3/4/SAR_91695.png,4,train
427789,train3/1/EO_427789.png,train3/1/SAR_427789.png,1,train
44230,train3/7/EO_44230.png,train3/7/SAR_44230.png,7,train
271185,train3/8/EO_271185.png,train3/8/SAR_271185.png,8,train
91985,train3/5/EO_91985.png,train3/5/SAR_91985.png,5,train
74173,train3/3/EO_74173.png,train3/3/SAR_74173.png,3,train
412751,train3/1/EO_412751.png,train3/1/SAR_412751.png,1,train
54279,train3/8/EO_54279.png,train3/8/SAR_54279.png,8,train
125230,train3/9/EO_125230.png,train3/9/SAR_125230.png,9,train
54596,train3/9/EO_54596.png,train3/9/SAR_54596.png,9,train
114695,train3/4/EO_114695.png,train3/4/SAR_114695.png,4,train
26603,train3/5/EO_26603.png,train3/5/SAR_26603.png,5,train
292450,train3/3/EO_292450.png,train3/3/SAR_292450.png,3,train
114080,train3/9/EO_114080.png,train3/9/SAR_114080.png,9,train
412404,train3/5/EO_412404.png,train3/5/SAR_412404.png,5,train
167933,train3/6/EO_167933.png,train3/6/SAR_167933.png,6,train
170676,train3/2/EO_170676.png,train3/2/SAR_170676.png,2,train
378665,train3/9/EO_378665.png,train3/9/SAR_378665.png,9,train
35105,train3/0/EO_35105.png,train3/0/SAR_35105.png,0,train
437831,train3/2/EO_437831.png,train3/2/SAR_437831.png,2,train
137199,train3/7/EO_137199.png,train3/7/SAR_137199.png,7,train
186966,train3/4/EO_186966.png,train3/4/SAR_186966.png,4,train
188729,train3/8/EO_188729.png,train3/8/SAR_188729.png,8,train
191769,train3/3/EO_191769.png,train3/3/SAR_191769.png,3,train
58967,train3/8/EO_58967.png,train3/8/SAR_58967.png,8,train
272121,train3/5/EO_272121.png,train3/5/SAR_272121.png,5,train
70076,train3/2/EO_70076.png,train3/2/SAR_70076.png,2,train
388282,train3/1/EO_388282.png,train3/1/SAR_388282.png,1,train
445153,train3/5/EO_445153.png,train3/5/SAR_445153.png,5,train
25040,train3/9/EO_25040.png,train3/9/SAR_25040.png,9,train
85968,train3/7/EO_85968.png,train3/7/SAR_85968.png,7,train
467588,train3/0/EO_467588.png,train3/0/SAR_467588.png,0,train
31202,train3/8/EO_31202.png,train3/8/SAR_31202.png,8,train
9363,train3/8/EO_9363.png,train3/8/SAR_9363.png,8,train
8815,train3/2/EO_8815.png,train3/2/SAR_8815.png,2,train
273723,train3/8/EO_273723.png,train3/8/SAR_273723.png,8,train
396758,train3/6/EO_396758.png,train3/6/SAR_396758.png,6,train
131826,train3/5/EO_131826.png,train3/5/SAR_131826.png,5,train
354071,train3/0/EO_354071.png,train3/0/SAR_354071.png,0,train
111800,train3/0/EO_111800.png,train3/0/SAR_111800.png,0,train
274122,train3/9/EO_274122.png,train3/9/SAR_274122.png,9,train
440754,train3/3/EO_440754.png,train3/3/SAR_440754.png,3,train
63397,train3/0/EO_63397.png,train3/0/SAR_63397.png,0,train
316592,train3/8/EO_316592.png,train3/8/SAR_316592.png,8,train
13159,train3/2/EO_13159.png,train3/2/SAR_13159.png,2,train
17722,train3/1/EO_17722.png,train3/1/SAR_17722.png,1,train
306986,train3/9/EO_306986.png,train3/9/SAR_306986.png,9,train
94805,train3/6/EO_94805.png,train3/6/SAR_94805.png,6,train
426834,train3/6/EO_426834.png,train3/6/SAR_426834.png,6,train
254668,train3/4/EO_254668.png,train3/4/SAR_254668.png,4,train
305918,train3/5/EO_305918.png,train3/5/SAR_305918.png,5,train
428408,train3/1/EO_428408.png,train3/1/SAR_428408.png,1,train
394911,train3/8/EO_394911.png,train3/8/SAR_394911.png,8,train
407000,train3/6/EO_407000.png,train3/6/SAR_407000.png,6,train
378269,train3/6/EO_378269.png,train3/6/SAR_378269.png,6,train
119344,train3/8/EO_119344.png,train3/8/SAR_119344.png,8,train
172333,train3/2/EO_172333.png,train3/2/SAR_172333.png,2,train
263930,train3/6/EO_263930.png,train3/6/SAR_263930.png,6,train
269815,train3/9/EO_269815.png,train3/9/SAR_269815.png,9,train
299002,train3/9/EO_299002.png,train3/9/SAR_299002.png,9,train
342680,train3/5/EO_342680.png,train3/5/SAR_342680.png,5,train
267369,train3/9/EO_267369.png,train3/9/SAR_267369.png,9,train
72883,train3/2/EO_72883.png,train3/2/SAR_72883.png,2,train
11842,train3/9/EO_11842.png,train3/9/SAR_11842.png,9,train
177814,train3/1/EO_177814.png,train3/1/SAR_177814.png,1,train
75664,train3/0/EO_75664.png,train3/0/SAR_75664.png,0,train
464410,train3/4/EO_464410.png,train3/4/SAR_464410.png,4,train
441167,train3/9/EO_441167.png,train3/9/SAR_441167.png,9,train
367642,train3/4/EO_367642.png,train3/4/SAR_367642.png,4,train
464876,train3/0/EO_464876.png,train3/0/SAR_464876.png,0,train
14046,train3/8/EO_14046.png,train3/8/SAR_14046.png,8,train
344053,train3/5/EO_344053.png,train3/5/SAR_344053.png,5,train
294519,train3/0/EO_294519.png,train3/0/SAR_294519.png,0,train
160233,train3/1/EO_160233.png,train3/1/SAR_160233.png,1,train
81237,train3/7/EO_81237.png,train3/7/SAR_81237.png,7,train
254624,train3/6/EO_254624.png,train3/6/SAR_254624.png,6,train
370631,train3/6/EO_370631.png,train3/6/SAR_370631.png,6,train
127741,train3/7/EO_127741.png,train3/7/SAR_127741.png,7,train
272619,train3/6/EO_272619.png,train3/6/SAR_272619.png,6,train
340615,train3/0/EO_340615.png,train3/0/SAR_340615.png,0,train
11994,train3/8/EO_11994.png,train3/8/SAR_11994.png,8,train
441397,train3/5/EO_441397.png,train3/5/SAR_441397.png,5,train
246769,train3/1/EO_246769.png,train3/1/SAR_246769.png,1,train
326179,train3/4/EO_326179.png,train3/4/SAR_326179.png,4,train
458445,train3/5/EO_458445.png,train3/5/SAR_458445.png,5,train
83020,train3/1/EO_83020.png,train3/1/SAR_83020.png,1,train
378036,train3/1/EO_378036.png,train3/1/SAR_378036.png,1,train
84226,train3/6/EO_84226.png,train3/6/SAR_84226.png,6,train
135448,train3/0/EO_135448.png,train3/0/SAR_135448.png,0,train
125047,train3/1/EO_125047.png,train3/1/SAR_125047.png,1,train
373369,train3/8/EO_373369.png,train3/8/SAR_373369.png,8,train
96190,train3/2/EO_96190.png,train3/2/SAR_96190.png,2,train
297305,train3/1/EO_297305.png,train3/1/SAR_297305.png,1,train
104484,train3/2/EO_104484.png,train3/2/SAR_104484.png,2,train
461917,train3/4/EO_461917.png,train3/4/SAR_461917.png,4,train
288216,train3/8/EO_288216.png,train3/8/SAR_288216.png,8,train
338283,train3/2/EO_338283.png,train3/2/SAR_338283.png,2,train
159641,train3/3/EO_159641.png,train3/3/SAR_159641.png,3,train
244592,train3/3/EO_244592.png,train3/3/SAR_244592.png,3,train
275080,train3/6/EO_275080.png,train3/6/SAR_275080.png,6,train
306734,train3/4/EO_306734.png,train3/4/SAR_306734.png,4,train
81971,train3/3/EO_81971.png,train3/3/SAR_81971.png,3,train
422790,train3/0/EO_422790.png,train3/0/SAR_422790.png,0,train
355477,train3/9/EO_355477.png,train3/9/SAR_355477.png,9,train
185098,train3/8/EO_185098.png,train3/8/SAR_185098.png,8,train
428745,train3/9/EO_428745.png,train3/9/SAR_428745.png,9,train
271997,train3/4/EO_271997.png,train3/4/SAR_271997.png,4,train
347303,train3/8/EO_347303.png,train3/8/SAR_347303.png,8,train
157344,train3/5/EO_157344.png,train3/5/SAR_157344.png,5,train
50777,train3/1/EO_50777.png,train3/1/SAR_50777.png,1,train
360159,train3/2/EO_360159.png,train3/2/SAR_360159.png,2,train
362703,train3/0/EO_362703.png,train3/0/SAR_362703.png,0,train
120922,train3/8/EO_120922.png,train3/8/SAR_120922.png,8,train
247782,train3/0/EO_247782.png,train3/0/SAR_247782.png,0,train
273985,train3/6/EO_273985.png,train3/6/SAR_273985.png,6,train
364044,train3/9/EO_364044.png,train3/9/SAR_364044.png,9,train
303724,train3/1/EO_303724.png,train3/1/SAR_303724.png,1,train
442212,train3/1/EO_442212.png,train3/1/SAR_442212.png,1,train
170534,train3/6/EO_170534.png,train3/6/SAR_170534.png,6,train
16545,train3/7/EO_16545.png,train3/7/SAR_16545.png,7,train
100106,train3/4/EO_100106.png,train3/4/SAR_100106.png,4,train
34876,train3/4/EO_34876.png,train3/4/SAR_34876.png,4,train
407425,train3/3/EO_407425.png,train3/3/SAR_407425.png,3,train
291198,train3/8/EO_291198.png,train3/8/SAR_291198.png,8,train
406592,train3/4/EO_406592.png,train3/4/SAR_406592.png,4,train
428451,train3/3/EO_428451.png,train3/3/SAR_428451.png,3,train
156848,train3/2/EO_156848.png,train3/2/SAR_156848.png,2,train
383976,train3/5/EO_383976.png,train3/5/SAR_383976.png,5,train
394035,train3/7/EO_394035.png,train3/7/SAR_394035.png,7,train
8701,train3/6/EO_8701.png,train3/6/SAR_8701.png,6,train
457295,train3/5/EO_457295.png,train3/5/SAR_457295.png,5,train
243206,train3/1/EO_243206.png,train3/1/SAR_243206.png,1,train
333361,train3/1/EO_333361.png,train3/1/SAR_333361.png,1,train
258411,train3/1/EO_258411.png,train3/1/SAR_258411.png,1,train
407575,train3/8/EO_407575.png,train3/8/SAR_407575.png,8,train
423920,train3/2/EO_423920.png,train3/2/SAR_423920.png,2,train
141991,train3/1/EO_141991.png,train3/1/SAR_141991.png,1,train
472465,train3/3/EO_472465.png,train3/3/SAR_472465.png,3,train
142377,train3/4/EO_142377.png,train3/4/SAR_142377.png,4,train
172567,train3/7/EO_172567.png,train3/7/SAR_172567.png,7,train
435783,train3/4/EO_435783.png,train3/4/SAR_435783.png,4,train
284809,train3/4/EO_284809.png,train3/4/SAR_284809.png,4,train
49783,train3/9/EO_49783.png,train3/9/SAR_49783.png,9,train
390747,train3/0/EO_390747.png,train3/0/SAR_390747.png,0,train
62463,train3/1/EO_62463.png,train3/1/SAR_62463.png,1,train
110182,train3/1/EO_110182.png,train3/1/SAR_110182.png,1,train
318589,train3/5/EO_318589.png,train3/5/SAR_318589.png,5,train
407902,train3/6/EO_407902.png,train3/6/SAR_407902.png,6,train
342692,train3/6/EO_342692.png,train3/6/SAR_342692.png,6,train
440786,train3/8/EO_440786.png,train3/8/SAR_440786.png,8,train
118852,train3/2/EO_118852.png,train3/2/SAR_118852.png,2,train
159451,train3/7/EO_159451.png,train3/7/SAR_159451.png,7,train
58304,train3/3/EO_58304.png,train3/3/SAR_58304.png,3,train
98498,train3/5/EO_98498.png,train3/5/SAR_98498.png,5,train
85044,train3/3/EO_85044.png,train3/3/SAR_85044.png,3,train
422389,train3/6/EO_422389.png,train3/6/SAR_422389.png,6,train
21332,train3/5/EO_21332.png,train3/5/SAR_21332.png,5,train
432705,train3/8/EO_432705.png,train3/8/SAR_432705.png,8,train
89648,train3/7/EO_89648.png,train3/7/SAR_89648.png,7,train
375151,train3/9/EO_375151.png,train3/9/SAR_375151.png,9,train
4996,train3/8/EO_4996.png,train3/8/SAR_4996.png,8,train
248481,train3/7/EO_248481.png,train3/7/SAR_248481.png,7,train
